tar_systemid,model_type,log_id,log_seqid,log_timestamp,log_level,log_threadid,log_logspec,log_text,log_filename,log_line,log_hash,log_fevisible,log_userid_psuedonym,log_examcontext_id,log_bootcontext_id,log_timestamp_ts,log_type,dl_load_date,msg_date
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277007,3934,2024-07-18 09:16:39.6700000 -05:00,I,7768,Scope,{ HandleEvent NetworkConnectionStatus,impl.cpp,1074,28437,1,2,null,1095,16:39.7,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277008,3935,2024-07-18 09:16:39.6700000 -05:00,I,7768,EchoInformatics,System network status changed.,EchoInformaticsPck.cpp,455,6347,1,2,null,1095,16:39.7,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277009,3936,2024-07-18 09:16:39.6700000 -05:00,I,7768,EchoInformatics,Using active IP address = '10.242.130.14'.,EchoInformaticsPck.cpp,467,22755,1,2,null,1095,16:39.7,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277010,3940,2024-07-18 09:16:40.7180000 -05:00,I,7768,Infor,"ButtonPress: name=TBRightBut, value=0",FpMgr.cpp,2014,39869,1,2,null,1095,16:40.7,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277011,3938,2024-07-18 09:16:40.7180000 -05:00,I,7768,Scope,{ FrontPanel TBRightBut 0,FpMgr.cpp,1941,20712,1,2,null,1095,16:40.7,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277012,3939,2024-07-18 09:16:40.7180000 -05:00,I,7768,UserEventLog,"ButtonPress: name=TBRightBut, value=0",FpMgr.cpp,2014,25942,1,2,null,1095,16:40.7,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277013,3941,2024-07-18 09:16:40.7180000 -05:00,I,7768,Scope,} FrontPanel TBRightBut 0,FpMgr.cpp,2067,37608,1,2,null,1095,16:40.7,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277014,3942,2024-07-18 09:16:40.8010000 -05:00,I,7768,EchoPatientRad,[DICOM_PERF_LOG] Started Querying to PACS,RemoteSearchDlg.cpp,2232,14668,1,2,null,1095,16:40.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277015,3943,2024-07-18 09:16:40.8020000 -05:00,I,7768,EchoPatientRad,[DICOM_PERF_LOG] Operation found is: WORKLIST DOWNLOAD,RemoteSearchDlg.cpp,2249,1180,1,2,null,1095,16:40.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277016,3945,2024-07-18 09:16:40.8030000 -05:00,I,7768,EchoArchive,"Connectivity settings:- Server : Dicom Worklist, Port : 3320, AETitle : XIS, Max Retries : 1, Retry Interval(sec): 5, Retry Timeout(sec):120, Receive Timeout(sec): 45, Max Results: 100",Archive.cpp,11162,11227,1,2,null,1095,16:40.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277017,3944,2024-07-18 09:16:40.8030000 -05:00,I,7768,Scope,{ GetParam Connection,impl.cpp,963,28437,1,2,null,1095,16:40.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277018,3946,2024-07-18 09:16:40.8040000 -05:00,I,7768,ScDicom,Opening association : AETitle :XIS,DicomAssociation.cpp,70,26164,1,2,null,1095,16:40.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277019,3947,2024-07-18 09:16:41.9800000 -05:00,I,8672,DicomLog.Spooler,DcmConnectionHandler::LogSpoolerStatus(2408) Spooler is empty,DcmConnectionHandler.cpp,2408,21152,1,2,null,1095,16:42.0,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277020,3948,2024-07-18 09:16:41.9800000 -05:00,I,8672,DicomLog.Spooler,DcmConnectionHandler::LogSpoolerStatus(2418) Total Spooler Size in Bytes = 465,DcmConnectionHandler.cpp,2418,52200,1,2,null,1095,16:42.0,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277021,3949,2024-07-18 09:16:41.9800000 -05:00,I,8672,DicomLog.Spooler,"DcmConnectionHandler::LogSpoolerStatus(2428) File = e:/Spooler/Jobqueue.xml, Size in Bytes = 465",DcmConnectionHandler.cpp,2428,39615,1,2,null,1095,16:42.0,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277024,3952,2024-07-18 09:16:51.8110000 -05:00,I,7768,ScDicom,"[DICOM_PERF_LOG] Association request completed, Status:Failed",DicomAssociation.cpp,75,12289,1,2,null,1095,16:51.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277025,3953,2024-07-18 09:16:51.8130000 -05:00,E,7768,ScDicom,ERROR :  MC_Open_Association failed - Failed to connect to remote host,DCM_Object.cpp,76,46321,1,2,null,1095,16:51.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277026,3954,2024-07-18 09:16:51.8130000 -05:00,E,7768,ScDicom,GetSupportedServices for 'Dicom Worklist' returned 4113.,EP_Api.cpp,1004,5014,1,2,null,1095,16:51.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277027,3955,2024-07-18 09:16:51.8130000 -05:00,I,7768,Archive,[Perf] Time taken to verify the service compatibility of Dicom Worklist = 11008 ms,Archive.cpp,7482,63658,1,2,null,1095,16:51.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277028,3956,2024-07-18 09:16:51.8140000 -05:00,I,7768,EchoArchive,"[DICOM_PERF_LOG] Verified the connection with SCBasicWorklistMan, Connection status: Failed, Compatibility status:Failed",Archive.cpp,7430,8661,1,2,null,1095,16:51.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277029,3957,2024-07-18 09:16:51.8140000 -05:00,I,7768,Scope,} GetParam Connection took 11011.017 ms,impl.cpp,963,55802,1,2,null,1095,16:51.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277030,3958,2024-07-18 09:16:51.8140000 -05:00,I,7768,EchoPatientRad,[DICOM_PERF_LOG] Network Unavailable for Query Operation. Source: Dicom Worklist ),BaseSearchDlg.cpp,2381,41178,1,2,null,1095,16:51.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277031,3959,2024-07-18 09:16:51.8160000 -05:00,E,7768,EchoPatient,"ShowPatientERROR:'DICOM_ONLY_LOCAL, Verify'",PatientManager.cpp,9781,65512,1,2,null,1095,16:51.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277032,3960,2024-07-18 09:16:51.8240000 -05:00,I,7768,GcTrball,GcTrballMgr::HandleMove ignored with active TB mouse events blocked,Trackball.cpp,790,17688,1,2,null,1095,16:51.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277033,3961,2024-07-18 09:16:52.2240000 -05:00,I,7768,GcTrball,GcTrballMgr::HandleMove ignored with active TB mouse events blocked,Trackball.cpp,790,17688,1,2,null,1095,16:52.2,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277034,3962,2024-07-18 09:16:52.2400000 -05:00,I,7768,GcTrball,GcTrballMgr::HandleMove ignored with active TB mouse events blocked,Trackball.cpp,790,17688,1,2,null,1095,16:52.2,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277035,3963,2024-07-18 09:16:52.2480000 -05:00,I,7768,GcTrball,GcTrballMgr::HandleMove ignored with active TB mouse events blocked,Trackball.cpp,790,17688,1,2,null,1095,16:52.2,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277036,3964,2024-07-18 09:16:52.2640000 -05:00,I,7768,GcTrball,GcTrballMgr::HandleMove ignored with active TB mouse events blocked,Trackball.cpp,790,17688,1,2,null,1095,16:52.3,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277037,3965,2024-07-18 09:16:52.2720000 -05:00,I,7768,GcTrball,GcTrballMgr::HandleMove ignored with active TB mouse events blocked,Trackball.cpp,790,17688,1,2,null,1095,16:52.3,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277038,3966,2024-07-18 09:16:53.1760000 -05:00,I,7768,GcTrball,GcTrballMgr::HandleMove ignored with active TB mouse events blocked,Trackball.cpp,790,17688,1,2,null,1095,16:53.2,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277039,3967,2024-07-18 09:16:53.1840000 -05:00,I,7768,GcTrball,GcTrballMgr::HandleMove ignored with active TB mouse events blocked,Trackball.cpp,790,17688,1,2,null,1095,16:53.2,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277040,3968,2024-07-18 09:16:53.1920000 -05:00,I,7768,GcTrball,GcTrballMgr::HandleMove ignored with active TB mouse events blocked,Trackball.cpp,790,17688,1,2,null,1095,16:53.2,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277041,3969,2024-07-18 09:16:53.2080000 -05:00,I,7768,GcTrball,GcTrballMgr::HandleMove ignored with active TB mouse events blocked,Trackball.cpp,790,17688,1,2,null,1095,16:53.2,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277042,3971,2024-07-18 09:16:53.7910000 -05:00,I,7768,Frontpanel,FpMgr::ButtonPressed ignored during modal dialog,FpMgr.cpp,1919,63507,1,2,null,1095,16:53.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277043,3970,2024-07-18 09:16:53.7910000 -05:00,I,7768,ScLogsDatabase,Dropped 9 repeated log messages[FpMgr::ButtonPressed ignored during modal dialog],LogManager.cpp,753,50113,1,2,null,1095,16:53.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277044,3973,2024-07-18 09:16:53.9240000 -05:00,I,7768,EchoArchive,### IN CDicomWorklist::GetPatientListAdvanced,DicomWorklist.cpp,572,16568,1,2,null,1095,16:53.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277045,3974,2024-07-18 09:16:53.9250000 -05:00,I,7768,EchoArchive,[DICOM_PERF_LOG] CDicomWorklist::GetPatientListAdvanced  MWL Query: Getting local copy.,DicomWorklist.cpp,678,60533,1,2,null,1095,16:53.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277046,3972,2024-07-18 09:16:53.9240000 -05:00,I,7768,EchoArchive,### IN CWorkflowManager::GetPatientListAdvanced,WorkflowManager.cpp,409,16568,1,2,null,1095,16:53.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277047,3975,2024-07-18 09:16:53.9250000 -05:00,I,7768,Dicom,### OUT CDicomWorklist::GetPatientListAdvanced,DicomWorklist.cpp,700,19789,1,2,null,1095,16:53.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277048,3976,2024-07-18 09:16:53.9280000 -05:00,I,7768,ScResource,Temporary resource file (D:/Scanner/target/resources/userdefs/globalconfig_7744_7768_103.res.tmp) created by application : C:/Scanner/target/bin/EchoLoader.exe,../Resource/ScResource.cpp,1160,58827,1,2,null,1095,16:53.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277049,3977,2024-07-18 09:16:53.9290000 -05:00,W,7768,ScResource,[PRESET] ScResource::SaveFile: crc of files are same. So skipping overwriting of D:/Scanner/target/resources/userdefs/globalconfig.res.,../Resource/ScResource.cpp,1187,40962,1,2,null,1095,16:53.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277050,3978,2024-07-18 09:16:53.9360000 -05:00,I,7768,EchoArchive,No operation in progress,DicomWorklist.cpp,764,9207,1,2,null,1095,16:53.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277051,3979,2024-07-18 09:16:53.9440000 -05:00,I,7768,Scope,{ HandleEvent ExamDataChanged,impl.cpp,1074,28437,1,2,null,1095,16:53.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277052,3980,2024-07-18 09:16:53.9440000 -05:00,I,7768,ScResource,Temporary resource file (D:/Scanner/target/resources/userdefs/EchoAnnotation/annot_7744_7768_104.res.tmp) created by application : C:/Scanner/target/bin/EchoLoader.exe,../Resource/ScResource.cpp,1160,59968,1,2,null,1095,16:53.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277053,3981,2024-07-18 09:16:53.9440000 -05:00,W,7768,ScResource,[PRESET] ScResource::SaveFile: crc of files are same. So skipping overwriting of D:/Scanner/target/resources/userdefs/EchoAnnotation/annot.res.,../Resource/ScResource.cpp,1187,24598,1,2,null,1095,16:53.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277054,3982,2024-07-18 09:16:54.0990000 -05:00,D,7768,CClipboardManager::RefreshActiveExamImages,ImageOrderScheme  sorting enabled=1,ClipboardManager.cpp,3860,30570,1,2,null,1095,16:54.1,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277055,3983,2024-07-18 09:16:54.0990000 -05:00,W,7768,ClipboardLib,"BasicClipboard::ReadScreenResources SideClipboardMinNumberRows=10 is greater than NumberRows=4, adjusted to match (check resource file)",BasicClipboard.cpp,2172,41390,1,2,null,1095,16:54.1,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277056,3984,2024-07-18 09:16:54.0990000 -05:00,W,7768,ClipboardLib,"BasicClipboard::ReadScreenResources SideClipboardMinNumberRows=10 is greater than NumberRows=4, adjusted to match (check resource file)",BasicClipboard.cpp,2172,41390,1,2,null,1095,16:54.1,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277057,3985,2024-07-18 09:16:54.0990000 -05:00,I,7768,Scope,} HandleEvent ExamDataChanged took 163.130 ms,impl.cpp,1074,55802,1,2,null,1095,16:54.1,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277058,3986,2024-07-18 09:16:54.1000000 -05:00,I,7768,Scope,{ HandleEvent ExamDataChanged,impl.cpp,1074,28437,1,2,null,1095,16:54.1,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277059,3987,2024-07-18 09:16:54.1000000 -05:00,D,7768,CClipboardManager::RefreshActiveExamImages,ImageOrderScheme  sorting enabled=1,ClipboardManager.cpp,3860,30570,1,2,null,1095,16:54.1,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277060,3988,2024-07-18 09:16:54.1000000 -05:00,W,7768,ClipboardLib,"BasicClipboard::ReadScreenResources SideClipboardMinNumberRows=10 is greater than NumberRows=4, adjusted to match (check resource file)",BasicClipboard.cpp,2172,41390,1,2,null,1095,16:54.1,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277061,3989,2024-07-18 09:16:54.1000000 -05:00,W,7768,ClipboardLib,"BasicClipboard::ReadScreenResources SideClipboardMinNumberRows=10 is greater than NumberRows=4, adjusted to match (check resource file)",BasicClipboard.cpp,2172,41390,1,2,null,1095,16:54.1,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277062,3990,2024-07-18 09:16:54.1000000 -05:00,I,7768,Scope,} HandleEvent ExamDataChanged took 0.764 ms,impl.cpp,1074,55802,1,2,null,1095,16:54.1,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277063,3991,2024-07-18 09:16:54.1050000 -05:00,I,7768,ScResource,Temporary resource file (D:/Scanner/target/resources/userdefs/globalconfig_7744_7768_105.res.tmp) created by application : C:/Scanner/target/bin/EchoLoader.exe,../Resource/ScResource.cpp,1160,16237,1,2,null,1095,16:54.1,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277064,3992,2024-07-18 09:16:54.1050000 -05:00,W,7768,ScResource,[PRESET] ScResource::SaveFile: crc of files are same. So skipping overwriting of D:/Scanner/target/resources/userdefs/globalconfig.res.,../Resource/ScResource.cpp,1187,40962,1,2,null,1095,16:54.1,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277065,3993,2024-07-18 09:16:54.1050000 -05:00,I,7768,EchoPatientRad,[DICOM_PERF_LOG] Finished Querying to PACS,RemoteSearchDlg.cpp,2301,18596,1,2,null,1095,16:54.1,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277066,3994,2024-07-18 09:16:56.3050000 -05:00,I,7768,Scope,{ FrontPanel TBRightBut 0,FpMgr.cpp,1941,20712,1,2,null,1095,16:56.3,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277067,3995,2024-07-18 09:16:56.3050000 -05:00,I,7768,UserEventLog,"ButtonPress: name=TBRightBut, value=0",FpMgr.cpp,2014,25942,1,2,null,1095,16:56.3,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277068,3996,2024-07-18 09:16:56.3050000 -05:00,I,7768,Infor,"ButtonPress: name=TBRightBut, value=0",FpMgr.cpp,2014,39869,1,2,null,1095,16:56.3,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277069,3997,2024-07-18 09:16:56.3050000 -05:00,I,7768,Scope,} FrontPanel TBRightBut 0,FpMgr.cpp,2067,37608,1,2,null,1095,16:56.3,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277070,4000,2024-07-18 09:16:56.7700000 -05:00,I,7768,Infor,"ButtonPress: name=TBRightBut, value=0",FpMgr.cpp,2014,39869,1,2,null,1095,16:56.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277071,3998,2024-07-18 09:16:56.7700000 -05:00,I,7768,Scope,{ FrontPanel TBRightBut 0,FpMgr.cpp,1941,20712,1,2,null,1095,16:56.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277072,3999,2024-07-18 09:16:56.7700000 -05:00,I,7768,UserEventLog,"ButtonPress: name=TBRightBut, value=0",FpMgr.cpp,2014,25942,1,2,null,1095,16:56.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277073,4001,2024-07-18 09:16:56.7700000 -05:00,I,7768,Scope,} FrontPanel TBRightBut 0,FpMgr.cpp,2067,37608,1,2,null,1095,16:56.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277074,4002,2024-07-18 09:16:56.8490000 -05:00,I,7768,Scope,{ SetParam ActivePackage,impl.cpp,912,28437,1,2,null,1095,16:56.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277075,4003,2024-07-18 09:16:56.8490000 -05:00,I,7768,UserEventLog,Deactivating package: Patient.EMExamDataTransfer.MWL,PckHandler.cpp,258,58116,1,2,null,1095,16:56.8,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277076,4004,2024-07-18 09:16:56.8530000 -05:00,I,7768,Scope,{ HandleEvent Deactivate,impl.cpp,1074,28437,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277077,4005,2024-07-18 09:16:56.8530000 -05:00,I,7768,ScResource,Temporary resource file (D:/Scanner/target/resources/userdefs/echopatient_7744_7768_106.res.tmp) created by application : C:/Scanner/target/bin/EchoLoader.exe,../Resource/ScResource.cpp,1160,31240,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277078,4006,2024-07-18 09:16:56.8530000 -05:00,W,7768,ScResource,[PRESET] ScResource::SaveFile: crc of files are same. So skipping overwriting of D:/Scanner/target/resources/userdefs/echopatient.res.,../Resource/ScResource.cpp,1187,49772,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277079,4007,2024-07-18 09:16:56.8550000 -05:00,I,7768,Scope,{ SetParam Connection,impl.cpp,912,28437,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277080,4008,2024-07-18 09:16:56.8550000 -05:00,I,7768,EchoArchive::Archive.cpp,"CloseRemovableArchive(Service=SCBasicWorklistMan, Key=sc01, TypeImportExport=import)",Archive.cpp,9563,11910,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277081,4009,2024-07-18 09:16:56.8550000 -05:00,I,7768,EchoArchive::Archive.cpp,CloseRemovableArchive() finished.,Archive.cpp,9941,48506,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277082,4010,2024-07-18 09:16:56.8550000 -05:00,I,7768,Scope,} SetParam Connection took 0.088 ms,impl.cpp,912,55802,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277083,4011,2024-07-18 09:16:56.8550000 -05:00,I,7768,ScDicom,WorklistObject::~WorklistObject Object Count = 0,WorklistObject.cpp,1290,28814,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277084,4012,2024-07-18 09:16:56.8580000 -05:00,I,7768,ScResource,Temporary resource file (D:/Scanner/target/resources/userdefs/globalconfig_7744_7768_107.res.tmp) created by application : C:/Scanner/target/bin/EchoLoader.exe,../Resource/ScResource.cpp,1160,39183,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277085,4013,2024-07-18 09:16:56.8580000 -05:00,W,7768,ScResource,[PRESET]:ScResource::SaveFile:Current resource file is renamed as D:/Scanner/target/resources/userdefs/globalconfig.res.backup for backup.,../Resource/ScResource.cpp,1207,2728,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277086,4014,2024-07-18 09:16:56.8590000 -05:00,I,7768,ScResource,[PRESET] ScResource::SaveFile: Saved changes to res file D:/Scanner/target/resources/userdefs/globalconfig.res.,../Resource/ScResource.cpp,1233,57978,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277087,4015,2024-07-18 09:16:56.8630000 -05:00,I,7768,ScResource,Temporary resource file (D:/Scanner/target/resources/userdefs/globalconfig_7744_7768_108.res.tmp) created by application : C:/Scanner/target/bin/EchoLoader.exe,../Resource/ScResource.cpp,1160,50656,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277088,4016,2024-07-18 09:16:56.8630000 -05:00,W,7768,ScResource,[PRESET]:ScResource::SaveFile:Current resource file is renamed as D:/Scanner/target/resources/userdefs/globalconfig.res.backup for backup.,../Resource/ScResource.cpp,1207,2728,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277089,4017,2024-07-18 09:16:56.8630000 -05:00,I,7768,ScResource,[PRESET] ScResource::SaveFile: Saved changes to res file D:/Scanner/target/resources/userdefs/globalconfig.res.,../Resource/ScResource.cpp,1233,57978,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277090,4018,2024-07-18 09:16:56.8690000 -05:00,I,3820,EchoPatientRad,Manipulating virtual memory free/zero page list size to be at least 3944 MB,PatientManager.cpp,12408,8211,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277091,4019,2024-07-18 09:16:56.8690000 -05:00,I,7768,EchoArchive,### IN CWorkflowManager::GetPatientListAdvanced,WorkflowManager.cpp,409,16568,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277092,4020,2024-07-18 09:16:56.8830000 -05:00,I,7768,EchoArchive,"Add patients to the list, Status: Success",Database.cpp,1220,1238,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277093,4022,2024-07-18 09:16:56.9010000 -05:00,E,7768,EchoVGU,ETInterfaceMusashiTP::DeleteRegParamsFilecan't remove file d:/temp/regParams.rp,src/ETInterfaceMusashiTP.cpp,28976,19173,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277094,4021,2024-07-18 09:16:56.9010000 -05:00,I,7768,Scope,{ HandleEvent PatientChanged,impl.cpp,1074,28437,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
00202ULT18,GE_Healthcare_CS_ULS_LOGIQ_E10,1277095,4023,2024-07-18 09:16:56.9010000 -05:00,I,7768,EScan.Main,TPDebug - Resetting probe/application on event PatientChanged,ESMain.cpp,3680,61239,1,2,null,1095,16:56.9,log_LogDb,29:19.6,7/18/2024
